salary,monthly_savings,goal_years,risk_level,dependents,investment_experience,emergency_fund_months,debt_to_income,current_equity_value,current_debt_value,sip_amount,sip_active,num_stocks,num_mutual_funds,portfolio_total,equity_pct,sip_ratio,diversification_score,action
49430,26346,5,medium,0,intermediate,8,0.22,297900,398221,0,False,16,11,696121,42.79,0.0,27,HOLD
89837,38499,10,high,2,beginner,3,0.49,226146,140188,0,False,4,8,366334,61.73,0.0,12,START_SIP
25939,6509,12,low,0,beginner,5,0.32,152430,266257,0,False,0,1,418687,36.41,0.0,1,DIVERSIFY_PORTFOLIO
93588,19144,5,high,3,beginner,6,0.3,471242,294010,0,False,12,5,765252,61.58,0.0,17,HOLD
36350,3712,15,low,0,expert,12,0.01,478894,355583,21513,True,20,14,834477,57.39,0.5918,34,HOLD
64405,19862,1,medium,4,intermediate,10,0.01,394506,256375,7878,True,18,9,650881,60.61,0.1223,27,SELL
69589,10010,7,high,0,expert,8,0.41,17444,195042,0,False,0,6,212486,8.21,0.0,6,START_SIP
25939,6509,12,low,0,beginner,5,0.32,152430,266257,0,False,0,1,418687,36.41,0.0,1,DIVERSIFY_PORTFOLIO
80241,45781,4,medium,1,intermediate,6,0.4,100081,54746,489,True,7,11,154827,64.64,0.0061,18,CONTINUE_SIP
74911,5839,5,high,3,expert,11,0.19,62354,402543,0,False,16,11,464897,13.41,0.0,27,BUY
54622,23310,3,medium,0,intermediate,4,0.1,350144,300178,12343,True,12,7,650322,53.84,0.226,19,HOLD
99415,2345,5,low,4,intermediate,5,0.48,447185,388751,14898,True,19,5,835936,53.5,0.1499,24,STOP_SIP
46807,29415,1,low,4,expert,4,0.25,83027,374366,23319,True,8,12,457393,18.15,0.4982,20,SELL
51099,24169,3,high,3,beginner,12,0.06,288626,135243,10577,True,8,3,423869,68.09,0.207,11,HOLD
38040,2598,1,medium,1,beginner,8,0.5,33276,443959,544,True,9,15,477235,6.97,0.0143,24,STOP_SIP
81161,31437,6,high,5,expert,9,0.32,40101,75566,0,False,6,1,115667,34.67,0.0,7,START_SIP
25695,6638,13,low,1,expert,6,0.49,225535,143764,18346,True,20,11,369299,61.07,0.714,31,REDUCE_SIP
63461,5865,8,medium,1,expert,1,0.2,345701,196835,16861,True,5,14,542536,63.72,0.2657,19,EMERGENCY_FUND_BUILD
80102,15833,12,high,5,expert,8,0.2,37273,358963,0,False,2,8,396236,9.41,0.0,10,START_SIP
93704,2678,12,high,4,expert,8,0.53,185110,20435,3971,True,12,10,205545,90.06,0.0424,22,STOP_SIP
62145,3042,2,high,3,expert,5,0.27,121795,327606,0,False,13,8,449401,27.1,0.0,21,BUY
45602,7804,15,high,1,intermediate,9,0.45,373561,352752,10639,True,3,13,726313,51.43,0.2333,16,REDUCE_SIP
50773,31864,6,medium,1,expert,11,0.24,492128,111541,8003,True,13,11,603669,81.52,0.1576,24,REBALANCE
85048,35135,5,high,5,expert,6,0.54,131263,116942,0,False,16,4,248205,52.88,0.0,20,HOLD
40074,7760,10,medium,4,expert,7,0.24,215860,138941,23267,True,10,5,354801,60.84,0.5806,15,REDUCE_SIP
76790,2019,13,medium,5,intermediate,9,0.34,225207,378715,2705,True,10,12,603922,37.29,0.0352,22,STOP_SIP
91055,12787,5,low,4,intermediate,11,0.31,156992,422986,0,False,0,1,579978,27.07,0.0,1,DIVERSIFY_PORTFOLIO
70430,40754,1,high,3,expert,9,0.36,391575,232299,5375,True,20,11,623874,62.77,0.0763,31,SELL
80857,11591,3,low,2,expert,6,0.22,232041,480126,23510,True,11,7,712167,32.58,0.2908,18,HOLD
38101,4162,1,medium,2,expert,4,0.37,294532,377645,8857,True,13,10,672177,43.82,0.2325,23,SELL
80156,8499,7,low,3,expert,4,0.4,350062,245171,0,False,2,0,595233,58.81,0.0,2,DIVERSIFY_PORTFOLIO
93523,2826,11,low,1,intermediate,10,0.35,296944,311302,5667,True,5,13,608246,48.82,0.0606,18,STOP_SIP
57265,5183,8,high,0,expert,12,0.04,325009,83147,0,False,1,1,408156,79.63,0.0,2,DIVERSIFY_PORTFOLIO
55584,40650,2,medium,5,intermediate,9,0.21,136382,136146,0,False,0,0,272528,50.04,0.0,0,DIVERSIFY_PORTFOLIO
67403,21378,2,medium,4,intermediate,11,0.14,94371,59126,0,False,0,2,153497,61.48,0.0,2,DIVERSIFY_PORTFOLIO
27548,16407,9,medium,4,beginner,9,0.55,424066,461839,5184,True,0,12,885905,47.87,0.1882,12,REDUCE_SIP
88774,4843,7,low,1,intermediate,5,0.18,212896,366121,0,False,0,2,579017,36.77,0.0,2,DIVERSIFY_PORTFOLIO
66041,28902,6,low,2,intermediate,9,0.52,43083,247188,14065,True,11,4,290271,14.84,0.213,15,REDUCE_SIP
44133,8487,8,low,3,intermediate,12,0.26,429655,392780,0,False,0,2,822435,52.24,0.0,2,DIVERSIFY_PORTFOLIO
51575,25066,2,high,4,expert,4,0.08,15321,167331,0,False,14,12,182652,8.39,0.0,26,BUY
60663,41648,4,medium,4,expert,4,0.38,342105,96152,7892,True,11,3,438257,78.06,0.1301,14,CONTINUE_SIP
94085,26110,4,medium,0,beginner,12,0.5,334584,164992,0,False,14,5,499576,66.97,0.0,19,HOLD
91088,31295,4,low,3,intermediate,6,0.46,214314,240234,0,False,0,0,454548,47.15,0.0,0,DIVERSIFY_PORTFOLIO
96534,21449,1,low,5,expert,4,0.6,284380,23971,0,False,9,3,308351,92.23,0.0,12,SELL
31885,32633,4,medium,5,expert,7,0.28,336955,417760,5398,True,11,12,754715,44.65,0.1693,23,CONTINUE_SIP
56382,42725,1,low,3,beginner,0,0.31,375722,59619,22798,True,15,13,435341,86.31,0.4043,28,EMERGENCY_FUND_BUILD
26806,47028,3,low,5,beginner,12,0.06,316775,414433,8008,True,6,10,731208,43.32,0.2987,16,HOLD
64942,11250,13,medium,4,beginner,10,0.59,77639,147024,6492,True,13,14,224663,34.56,0.1,27,CONTINUE_SIP
90085,18753,11,high,5,beginner,8,0.44,385561,268933,5649,True,0,12,654494,58.91,0.0627,12,INCREASE_SIP
97661,42928,5,high,4,intermediate,10,0.52,4742,222061,0,False,11,6,226803,2.09,0.0,17,BUY
95164,2793,9,high,2,intermediate,11,0.57,387396,137375,15797,True,6,10,524771,73.82,0.166,16,STOP_SIP
99111,24885,7,low,3,expert,10,0.0,116959,358391,9558,True,5,4,475350,24.6,0.0964,9,INCREASE_SIP
75863,35272,2,medium,2,beginner,10,0.4,113812,257595,0,False,0,1,371407,30.64,0.0,1,DIVERSIFY_PORTFOLIO
88617,14573,7,high,4,expert,10,0.28,474823,204822,12138,True,16,3,679645,69.86,0.137,19,CONTINUE_SIP
56160,2247,13,low,4,beginner,7,0.01,260920,116028,22434,True,12,1,376948,69.22,0.3995,13,STOP_SIP
55584,40650,2,medium,5,intermediate,9,0.21,136382,136146,0,False,0,0,272528,50.04,0.0,0,DIVERSIFY_PORTFOLIO
27288,12277,13,low,4,expert,5,0.19,440143,499528,7813,True,13,9,939671,46.84,0.2863,22,CONTINUE_SIP
70477,47169,4,low,1,expert,9,0.24,326036,93186,17344,True,15,7,419222,77.77,0.2461,22,SWITCH_TO_DEBT
52913,2037,7,low,4,expert,8,0.29,180526,48628,16974,True,16,8,229154,78.78,0.3208,24,STOP_SIP
25077,36747,1,high,3,expert,9,0.23,149361,34326,0,False,0,9,183687,81.31,0.0,9,SELL
59062,16220,14,medium,4,beginner,9,0.3,49015,150888,14730,True,15,11,199903,24.52,0.2494,26,INCREASE_SIP
79491,12745,4,medium,3,beginner,6,0.41,101278,137819,18542,True,11,1,239097,42.36,0.2333,12,REDUCE_SIP
80500,7870,12,high,1,expert,9,0.58,116000,262625,0,False,3,2,378625,30.64,0.0,5,SWITCH_TO_EQUITY
45939,45176,3,low,4,intermediate,4,0.11,155446,371996,0,False,2,0,527442,29.47,0.0,2,DIVERSIFY_PORTFOLIO
52355,2290,4,low,0,intermediate,12,0.04,123565,451747,11050,True,11,12,575312,21.48,0.2111,23,STOP_SIP
42313,14129,14,medium,3,intermediate,6,0.04,377911,64927,15785,True,1,12,442838,85.34,0.3731,13,REBALANCE
96676,17620,3,low,3,beginner,4,0.27,487691,415968,22903,True,4,9,903659,53.97,0.2369,13,SWITCH_TO_DEBT
93948,38110,2,medium,1,expert,3,0.32,344440,113255,0,False,0,0,457695,75.26,0.0,0,DIVERSIFY_PORTFOLIO
67553,9535,15,low,0,intermediate,7,0.03,308320,97112,0,False,1,8,405432,76.05,0.0,9,HOLD
51325,5764,14,high,1,intermediate,11,0.37,226041,389098,0,False,4,12,615139,36.75,0.0,16,SWITCH_TO_EQUITY
75863,35272,2,medium,2,beginner,10,0.4,113812,257595,0,False,0,1,371407,30.64,0.0,1,DIVERSIFY_PORTFOLIO
69949,15747,4,medium,2,beginner,5,0.28,304564,103569,17184,True,6,13,408133,74.62,0.2457,19,CONTINUE_SIP
45939,45176,3,low,4,intermediate,4,0.11,155446,371996,0,False,2,0,527442,29.47,0.0,2,DIVERSIFY_PORTFOLIO
86458,4962,8,low,0,intermediate,7,0.37,14017,271672,0,False,0,6,285689,4.91,0.0,6,HOLD
29903,47066,5,low,0,intermediate,5,0.16,267220,148941,244,True,7,1,416161,64.21,0.0082,8,SWITCH_TO_DEBT
26450,2888,12,medium,4,intermediate,10,0.19,236070,479143,7632,True,5,1,715213,33.01,0.2885,6,STOP_SIP
22794,7183,13,high,0,beginner,4,0.02,25217,322556,0,False,3,13,347773,7.25,0.0,16,BUY
38681,27259,4,low,4,beginner,2,0.3,212416,340804,0,False,13,3,553220,38.4,0.0,16,EMERGENCY_FUND_BUILD
44045,8586,2,low,1,beginner,9,0.46,366530,209227,0,False,18,15,575757,63.66,0.0,33,SWITCH_TO_DEBT
51954,3401,6,high,4,intermediate,6,0.02,47111,419284,9375,True,19,8,466395,10.1,0.1804,27,BUY
50255,2355,15,medium,1,beginner,11,0.55,302952,296039,18592,True,16,10,598991,50.58,0.37,26,STOP_SIP
69895,7412,7,low,3,intermediate,6,0.21,157359,248025,8982,True,12,11,405384,38.82,0.1285,23,CONTINUE_SIP
90886,30790,7,low,0,intermediate,4,0.27,220841,480778,20825,True,5,14,701619,31.48,0.2291,19,INCREASE_SIP
25939,6509,12,low,0,beginner,5,0.32,152430,266257,0,False,0,1,418687,36.41,0.0,1,DIVERSIFY_PORTFOLIO
83143,39112,1,high,5,beginner,10,0.36,277600,324576,4549,True,17,2,602176,46.1,0.0547,19,SELL
88685,17579,2,medium,0,intermediate,3,0.22,133584,29207,2204,True,2,5,162791,82.06,0.0249,7,REBALANCE
69688,49762,1,medium,1,intermediate,1,0.37,239440,139172,0,False,0,3,378612,63.24,0.0,3,EMERGENCY_FUND_BUILD
99164,13394,15,high,2,expert,8,0.04,37773,470213,0,False,6,13,507986,7.44,0.0,19,START_SIP
49113,29560,8,high,1,intermediate,5,0.0,369343,58727,0,False,6,11,428070,86.28,0.0,17,REBALANCE
54235,35481,8,medium,1,intermediate,12,0.56,386381,276374,0,False,10,6,662755,58.3,0.0,16,START_SIP
45654,23118,5,high,2,intermediate,5,0.4,401630,419799,0,False,0,0,821429,48.89,0.0,0,DIVERSIFY_PORTFOLIO
90478,27860,1,medium,3,intermediate,9,0.35,475857,439962,8860,True,7,8,915819,51.96,0.0979,15,SELL
58130,10330,1,high,0,intermediate,12,0.1,197808,311671,0,False,6,7,509479,38.83,0.0,13,SELL
57879,14122,5,low,1,beginner,7,0.27,341781,266731,0,False,17,10,608512,56.17,0.0,27,SWITCH_TO_DEBT
71952,46452,15,medium,4,beginner,3,0.43,370223,399982,0,False,5,7,770205,48.07,0.0,12,EMERGENCY_FUND_BUILD
37332,21060,13,high,2,beginner,6,0.05,430466,263836,1344,True,12,2,694302,62.0,0.036,14,INCREASE_SIP
55690,2459,1,low,5,expert,12,0.42,375536,110666,19779,True,5,6,486202,77.24,0.3552,11,STOP_SIP
41638,12518,12,low,3,expert,7,0.38,327485,427433,14925,True,13,3,754918,43.38,0.3584,16,REDUCE_SIP
88899,28690,7,high,1,expert,2,0.29,491115,81360,0,False,11,8,572475,85.79,0.0,19,EMERGENCY_FUND_BUILD
27987,46055,3,high,4,intermediate,12,0.5,243758,353278,7573,True,7,14,597036,40.83,0.2706,21,REDUCE_SIP
52826,33012,3,high,1,expert,11,0.17,153701,434285,0,False,5,4,587986,26.14,0.0,9,BUY
33188,48109,15,medium,0,intermediate,10,0.36,458007,110443,22294,True,19,15,568450,80.57,0.6717,34,REBALANCE
27883,4109,7,high,5,expert,11,0.54,263843,368825,0,False,13,11,632668,41.7,0.0,24,HOLD
87507,2570,6,low,0,expert,3,0.02,366129,489617,20379,True,18,9,855746,42.78,0.2329,27,STOP_SIP
98731,28699,1,high,2,intermediate,4,0.0,427099,77436,0,False,5,3,504535,84.65,0.0,8,SELL
93523,2826,11,low,1,intermediate,10,0.35,296944,311302,5667,True,5,13,608246,48.82,0.0606,18,STOP_SIP
64400,47967,3,high,3,beginner,6,0.39,225301,103491,23725,True,2,8,328792,68.52,0.3684,10,REDUCE_SIP
75863,35272,2,medium,2,beginner,10,0.4,113812,257595,0,False,0,1,371407,30.64,0.0,1,DIVERSIFY_PORTFOLIO
24782,28248,2,medium,3,expert,6,0.59,272649,446628,0,False,11,10,719277,37.91,0.0,21,HOLD
76790,2019,13,medium,5,intermediate,9,0.34,225207,378715,2705,True,10,12,603922,37.29,0.0352,22,STOP_SIP
46145,17748,2,low,4,beginner,11,0.6,82426,346656,0,False,0,14,429082,19.21,0.0,14,HOLD
86634,21297,10,medium,5,beginner,8,0.27,258294,286710,19800,True,12,7,545004,47.39,0.2285,19,INCREASE_SIP
23883,34571,6,low,1,beginner,1,0.33,111984,229444,0,False,3,4,341428,32.8,0.0,7,EMERGENCY_FUND_BUILD
55297,32603,4,high,1,intermediate,9,0.27,470101,213015,19938,True,17,2,683116,68.82,0.3606,19,CONTINUE_SIP
49134,48703,11,medium,0,expert,6,0.18,307145,417916,0,False,11,1,725061,42.36,0.0,12,START_SIP
66804,14134,15,low,4,intermediate,2,0.0,234032,417151,0,False,10,8,651183,35.94,0.0,18,EMERGENCY_FUND_BUILD
70782,2177,11,medium,1,expert,11,0.44,180900,158007,10248,True,20,2,338907,53.38,0.1448,22,STOP_SIP
37015,3526,3,low,4,expert,7,0.37,39944,399977,0,False,17,4,439921,9.08,0.0,21,HOLD
71448,26312,7,high,5,beginner,8,0.55,425438,162111,22216,True,19,11,587549,72.41,0.3109,30,REDUCE_SIP
45654,23118,5,high,2,intermediate,5,0.4,401630,419799,0,False,0,0,821429,48.89,0.0,0,DIVERSIFY_PORTFOLIO
88861,47199,4,low,1,intermediate,5,0.48,312913,267678,0,False,13,11,580591,53.9,0.0,24,SWITCH_TO_DEBT
27273,3196,7,high,5,expert,9,0.58,208052,210961,0,False,0,2,419013,49.65,0.0,2,DIVERSIFY_PORTFOLIO
27076,35677,1,high,3,expert,9,0.2,436415,220933,12131,True,18,3,657348,66.39,0.448,21,SELL
90027,6433,3,low,5,beginner,8,0.08,175202,297820,6501,True,11,15,473022,37.04,0.0722,26,HOLD
65630,10058,5,low,2,beginner,5,0.19,463521,287482,0,False,4,10,751003,61.72,0.0,14,SWITCH_TO_DEBT
76361,19754,6,high,3,expert,11,0.45,485363,46487,24525,True,7,4,531850,91.26,0.3212,11,REBALANCE
38890,5770,13,high,1,beginner,4,0.05,120805,228991,0,False,2,2,349796,34.54,0.0,4,SWITCH_TO_EQUITY
46673,23365,3,low,3,beginner,7,0.26,372316,266614,0,False,0,2,638930,58.27,0.0,2,SWITCH_TO_DEBT
34908,7810,12,low,3,intermediate,8,0.49,218713,116355,0,False,10,9,335068,65.27,0.0,19,HOLD
94319,42499,2,medium,5,intermediate,12,0.58,48736,385735,0,False,6,3,434471,11.22,0.0,9,HOLD
88659,18922,12,high,2,expert,9,0.24,176605,303234,794,True,6,6,479839,36.81,0.009,12,INCREASE_SIP
45822,27131,5,high,2,expert,10,0.23,464697,124998,17586,True,6,1,589695,78.8,0.3838,7,CONTINUE_SIP
36309,4728,11,high,1,intermediate,8,0.11,211169,424125,16004,True,4,14,635294,33.24,0.4408,18,SWITCH_TO_EQUITY
90480,40127,15,low,5,intermediate,12,0.17,248916,369177,10720,True,14,4,618093,40.27,0.1185,18,INCREASE_SIP
53496,3787,12,low,0,beginner,0,0.13,284221,103863,6851,True,17,1,388084,73.24,0.1281,18,EMERGENCY_FUND_BUILD
20162,27460,10,medium,1,beginner,5,0.51,209291,209947,9230,True,17,7,419238,49.92,0.4578,24,REDUCE_SIP
82999,33828,12,high,0,intermediate,6,0.52,331492,455740,17833,True,10,14,787232,42.11,0.2149,24,REDUCE_SIP
37043,2744,10,high,0,beginner,1,0.04,193679,295932,0,False,19,3,489611,39.56,0.0,22,SWITCH_TO_EQUITY
93719,19259,2,low,1,intermediate,10,0.14,29813,390287,12682,True,1,0,420100,7.1,0.1353,1,DIVERSIFY_PORTFOLIO
43624,19545,7,high,2,intermediate,12,0.15,293938,19103,10971,True,13,6,313041,93.9,0.2515,19,REBALANCE
56171,31028,4,low,4,beginner,12,0.44,2631,474811,0,False,14,6,477442,0.55,0.0,20,HOLD
35303,42977,4,low,2,beginner,10,0.4,444685,168494,0,False,1,12,613179,72.52,0.0,13,SWITCH_TO_DEBT
53002,16155,2,medium,5,intermediate,11,0.41,423215,217955,8484,True,12,1,641170,66.01,0.1601,13,REDUCE_SIP
64348,2875,8,medium,2,intermediate,10,0.56,380785,344484,0,False,1,1,725269,52.5,0.0,2,DIVERSIFY_PORTFOLIO
27130,33626,2,medium,2,expert,3,0.26,336014,170969,13627,True,2,11,506983,66.28,0.5023,13,HOLD
23936,31285,1,high,2,beginner,11,0.56,431082,329547,20441,True,17,7,760629,56.67,0.854,24,SELL
95268,29228,5,high,4,expert,12,0.1,130524,483780,0,False,11,6,614304,21.25,0.0,17,BUY
36309,4728,11,high,1,intermediate,8,0.11,211169,424125,16004,True,4,14,635294,33.24,0.4408,18,SWITCH_TO_EQUITY
46110,19427,13,high,0,intermediate,6,0.35,57450,292447,5242,True,4,13,349897,16.42,0.1137,17,INCREASE_SIP
23346,7527,9,high,4,intermediate,11,0.51,227329,454636,0,False,14,15,681965,33.33,0.0,29,SWITCH_TO_EQUITY
81365,4986,10,high,4,intermediate,5,0.38,211795,460615,0,False,6,8,672410,31.5,0.0,14,SWITCH_TO_EQUITY
90119,28015,12,medium,0,beginner,11,0.5,8969,136255,0,False,6,12,145224,6.18,0.0,18,START_SIP
58886,9594,12,high,1,beginner,10,0.55,193409,433549,0,False,15,2,626958,30.85,0.0,17,SWITCH_TO_EQUITY
86780,11409,1,high,1,beginner,6,0.32,69537,440516,0,False,12,12,510053,13.63,0.0,24,SELL
36462,37830,8,low,5,beginner,4,0.52,216845,270261,1158,True,14,11,487106,44.52,0.0318,25,INCREASE_SIP
60379,9647,8,high,2,expert,6,0.01,87499,203999,0,False,4,15,291498,30.02,0.0,19,SWITCH_TO_EQUITY
28630,29486,6,low,0,expert,11,0.02,464268,99206,0,False,4,11,563474,82.39,0.0,15,REBALANCE
91055,12787,5,low,4,intermediate,11,0.31,156992,422986,0,False,0,1,579978,27.07,0.0,1,DIVERSIFY_PORTFOLIO
32819,21749,9,low,0,beginner,10,0.32,95386,243132,20241,True,15,5,338518,28.18,0.6167,20,INCREASE_SIP
76416,38809,8,high,3,expert,3,0.13,375007,369323,7231,True,13,8,744330,50.38,0.0946,21,EMERGENCY_FUND_BUILD
31357,21399,10,low,2,expert,0,0.42,70362,425896,11286,True,6,12,496258,14.18,0.3599,18,EMERGENCY_FUND_BUILD
70906,9700,10,high,2,expert,7,0.07,101304,224677,0,False,4,10,325981,31.08,0.0,14,SWITCH_TO_EQUITY
93802,45043,5,medium,0,expert,11,0.45,455012,368354,0,False,5,1,823366,55.26,0.0,6,HOLD
35233,2656,12,low,5,expert,7,0.21,141550,201786,11086,True,1,9,343336,41.23,0.3146,10,STOP_SIP
41506,34690,4,high,2,intermediate,11,0.58,60036,469829,1344,True,12,2,529865,11.33,0.0324,14,CONTINUE_SIP
29777,25318,4,high,4,expert,6,0.52,166693,460165,0,False,3,0,626858,26.59,0.0,3,BUY
50255,2355,15,medium,1,beginner,11,0.55,302952,296039,18592,True,16,10,598991,50.58,0.37,26,STOP_SIP
43150,24006,2,low,4,expert,9,0.51,434669,245042,0,False,2,9,679711,63.95,0.0,11,SWITCH_TO_DEBT
34026,9288,4,high,3,beginner,10,0.08,124967,203521,0,False,0,0,328488,38.04,0.0,0,DIVERSIFY_PORTFOLIO
82046,8918,15,high,2,expert,3,0.59,12898,254421,0,False,16,1,267319,4.82,0.0,17,BUY
59178,20658,15,medium,2,beginner,9,0.39,440319,87354,18023,True,3,13,527673,83.45,0.3046,16,REBALANCE
82261,31553,5,high,0,expert,8,0.37,7285,279431,0,False,18,14,286716,2.54,0.0,32,BUY
66037,47213,4,low,3,expert,8,0.46,338492,305363,0,False,16,7,643855,52.57,0.0,23,SWITCH_TO_DEBT
39810,13276,2,low,4,beginner,8,0.35,112809,226316,22897,True,15,12,339125,33.26,0.5752,27,REDUCE_SIP
47197,5413,11,low,3,expert,6,0.2,453797,251344,2080,True,3,3,705141,64.36,0.0441,6,CONTINUE_SIP
75659,26700,12,low,0,intermediate,10,0.51,344556,385037,0,False,15,7,729593,47.23,0.0,22,START_SIP
59300,29289,5,medium,0,beginner,6,0.35,155932,165539,6581,True,19,6,321471,48.51,0.111,25,CONTINUE_SIP
26472,4614,13,medium,4,beginner,10,0.45,394728,136438,0,False,15,1,531166,74.31,0.0,16,HOLD
94971,3969,11,low,2,beginner,3,0.34,141055,364856,0,False,0,0,505911,27.88,0.0,0,DIVERSIFY_PORTFOLIO
78940,8472,13,high,5,beginner,5,0.23,232742,462692,0,False,10,9,695434,33.47,0.0,19,SWITCH_TO_EQUITY
32941,2260,2,medium,0,expert,7,0.55,95571,182088,23478,True,11,15,277659,34.42,0.7127,26,STOP_SIP
71869,30245,11,low,2,beginner,12,0.28,302157,399282,0,False,3,6,701439,43.08,0.0,9,START_SIP
51440,21699,3,high,4,beginner,12,0.22,8808,197280,1006,True,9,5,206088,4.27,0.0196,14,BUY
56609,21668,6,medium,2,intermediate,11,0.05,35814,138524,16151,True,7,12,174338,20.54,0.2853,19,INCREASE_SIP
70613,8263,6,low,5,intermediate,12,0.55,27236,75679,18512,True,8,7,102915,26.46,0.2622,15,REDUCE_SIP
70822,29471,2,high,2,expert,5,0.22,47925,285101,15049,True,15,11,333026,14.39,0.2125,26,BUY
96302,2575,14,medium,4,beginner,11,0.5,207891,228622,19560,True,2,6,436513,47.63,0.2031,8,STOP_SIP
51325,5764,14,high,1,intermediate,11,0.37,226041,389098,0,False,4,12,615139,36.75,0.0,16,SWITCH_TO_EQUITY
62808,26715,5,low,3,expert,3,0.45,125612,140179,0,False,14,10,265791,47.26,0.0,24,EMERGENCY_FUND_BUILD
57219,16816,12,low,1,intermediate,5,0.37,413868,421951,17914,True,10,13,835819,49.52,0.3131,23,INCREASE_SIP
29348,45441,5,low,2,intermediate,10,0.39,438281,302222,17561,True,17,1,740503,59.19,0.5984,18,SWITCH_TO_DEBT
27273,3196,7,high,5,expert,9,0.58,208052,210961,0,False,0,2,419013,49.65,0.0,2,DIVERSIFY_PORTFOLIO
38690,8208,12,medium,5,expert,6,0.39,271654,217096,15926,True,15,3,488750,55.58,0.4116,18,REDUCE_SIP
49124,26937,6,high,1,expert,11,0.35,9496,165633,5775,True,4,14,175129,5.42,0.1176,18,INCREASE_SIP
70805,5708,10,high,0,intermediate,12,0.57,6295,468764,0,False,10,8,475059,1.33,0.0,18,BUY
42439,17560,6,low,0,expert,1,0.51,338342,420378,0,False,4,7,758720,44.59,0.0,11,EMERGENCY_FUND_BUILD
83212,42701,2,low,2,expert,9,0.22,148365,379603,7938,True,19,10,527968,28.1,0.0954,29,HOLD
83230,25333,6,medium,1,intermediate,5,0.35,144617,99576,0,False,4,12,244193,59.22,0.0,16,START_SIP
74935,31044,8,high,4,intermediate,10,0.22,368396,56563,0,False,14,14,424959,86.69,0.0,28,REBALANCE
38693,26560,13,medium,1,beginner,4,0.04,380697,60481,0,False,14,4,441178,86.29,0.0,18,REBALANCE
67761,19747,5,high,0,beginner,11,0.2,156665,231619,8508,True,16,14,388284,40.35,0.1256,30,CONTINUE_SIP
68136,17753,10,high,4,beginner,5,0.39,448145,224611,14432,True,11,2,672756,66.61,0.2118,13,INCREASE_SIP
29984,28374,15,low,2,beginner,0,0.13,414218,77106,0,False,17,4,491324,84.31,0.0,21,EMERGENCY_FUND_BUILD
80500,7870,12,high,1,expert,9,0.58,116000,262625,0,False,3,2,378625,30.64,0.0,5,SWITCH_TO_EQUITY
46997,34747,10,low,4,beginner,10,0.37,448862,201602,0,False,16,0,650464,69.01,0.0,16,START_SIP
75390,28505,5,low,0,intermediate,0,0.12,60357,366827,15094,True,10,15,427184,14.13,0.2002,25,EMERGENCY_FUND_BUILD
35317,6599,9,low,1,intermediate,1,0.31,28874,463813,21847,True,4,13,492687,5.86,0.6186,17,EMERGENCY_FUND_BUILD
35615,17094,13,medium,2,beginner,6,0.24,16445,299294,6460,True,15,12,315739,5.21,0.1814,27,INCREASE_SIP
82508,4184,5,high,1,beginner,4,0.48,75583,56421,23541,True,13,14,132004,57.26,0.2853,27,REDUCE_SIP
25021,48963,12,high,5,intermediate,5,0.5,231877,477791,18175,True,11,9,709668,32.67,0.7264,20,REDUCE_SIP
75106,37516,13,high,2,beginner,12,0.42,465299,299249,15535,True,4,14,764548,60.86,0.2068,18,REDUCE_SIP
23346,7527,9,high,4,intermediate,11,0.51,227329,454636,0,False,14,15,681965,33.33,0.0,29,SWITCH_TO_EQUITY
30391,16635,15,low,1,beginner,6,0.55,230691,158445,18900,True,11,1,389136,59.28,0.6219,12,REDUCE_SIP
65591,5709,9,high,4,intermediate,7,0.55,139642,412152,16173,True,17,3,551794,25.31,0.2466,20,REDUCE_SIP
62070,2016,15,high,2,intermediate,10,0.04,452141,196815,12175,True,4,6,648956,69.67,0.1961,10,STOP_SIP
27434,3408,9,low,5,expert,8,0.26,63430,308617,9591,True,9,4,372047,17.05,0.3496,13,REDUCE_SIP
95148,5532,1,medium,1,beginner,9,0.19,461853,142392,1324,True,1,8,604245,76.43,0.0139,9,SELL
43290,41204,4,low,3,expert,12,0.03,48719,401023,0,False,16,1,449742,10.83,0.0,17,HOLD
42068,2043,1,low,4,intermediate,9,0.15,406526,295731,2212,True,17,13,702257,57.89,0.0526,30,STOP_SIP
49485,10686,8,high,5,intermediate,11,0.08,453594,200699,0,False,0,4,654293,69.33,0.0,4,START_SIP
78630,16480,5,high,2,beginner,4,0.2,129956,63954,0,False,9,10,193910,67.02,0.0,19,HOLD
60633,21954,1,high,2,intermediate,10,0.09,472585,91925,0,False,11,0,564510,83.72,0.0,11,SELL
60379,9647,8,high,2,expert,6,0.01,87499,203999,0,False,4,15,291498,30.02,0.0,19,SWITCH_TO_EQUITY
40698,44001,5,medium,4,intermediate,7,0.36,321673,306160,124,True,4,11,627833,51.24,0.003,15,CONTINUE_SIP
41032,4978,9,medium,0,expert,6,0.02,363863,42159,4926,True,20,3,406022,89.62,0.1201,23,REBALANCE
